pais,country_code,year,pib_per_capita_ppc,formacao_bruta_capital_fixo_percent_pib,matricula_ensino_secundario_percent,comercio_percent_pib,investimento_estrangeiro_direto_percent_pib,populacao_total,emprego_industria_percent_emprego_total,valor_agregado_industrial_percent_pib,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog,fonte_dados,populacao_total_log,investimento_estrangeiro_direto_percent_pib_log,country_id,fonte_id,time_idx
Ecuador,ECU,2023,0.8339156166354021,-0.33857671810112966,1.0591786640055132,-0.4773869799168481,-0.584065264548754,-0.1721123557108972,-0.039054801043944425,0.045797241193906116,-0.5866753058539755,-0.025349315557772752,0.10368049505457075,0.39175050207493695,-0.45668106056623414,0.43258111134395316,0.6995222664522537,ambos,16.704775258854454,3.6780631915051276,31,0,27
"Egypt, Arab Rep.",EGY,2018,0.8555872344133069,-0.5133526380434762,0.48672405031103083,-0.7995901057635386,-0.11104500489886546,0.3511527209329669,1.2279079036074023,0.6945212483081357,0.6643918694866419,-0.025349315557772752,0.6525812431959995,-0.24881985843749468,0.5098008107437664,-0.3610568747678536,0.12933429191213489,ambos,18.475946041978823,3.744149862025897,32,0,22
"Egypt, Arab Rep.",EGY,2019,0.9359445080333858,-0.46933801777856105,0.5202745983691046,-0.9387101739387225,-0.1588254129253653,0.3623162328775855,1.4634507685195948,0.7359780631814811,0.038858281816333155,-0.025349315557772752,0.3781308691252851,-0.24881985843749468,0.5098008107437664,-0.4133846770731606,0.4500650275909515,ambos,18.49349578563159,3.7376692059911156,32,0,23
"Egypt, Arab Rep.",EGY,2020,0.9781364604363088,-0.6890337986410479,0.5833804645223117,-1.2002034990028005,-0.38676415873605124,0.37282882276601903,1.4487312105934447,0.446856652272965,-0.5866753058539755,-0.025349315557772752,0.3781308691252851,-0.03529680351067694,0.3717319719851945,-0.4360604069241423,0.5569752728172239,ambos,18.509745324176897,3.706161326683987,32,0,24
"Egypt, Arab Rep.",EGY,2021,1.0184047587495328,-0.7706143636684396,0.6639814898074926,-1.2661534702632726,-0.44248481299669257,0.38262495568593957,1.429664185728638,0.3479885644013017,-0.5866753058539755,-0.025349315557772752,0.3781308691252851,0.1782268492821305,0.5098008107437664,-0.4360604069241423,0.5569752728172239,ambos,18.524653377947843,3.6983056834092483,32,0,25
"Egypt, Arab Rep.",EGY,2022,1.1350354120160167,-0.557565803984243,0.6639814898074926,-1.0590535404191028,-0.23514012625148661,0.39253658613252085,1.4684189168653639,0.475466713317083,-0.5866753058539755,-0.025349315557772752,0.3781308691252851,0.1782268492821305,0.5098008107437664,-0.4360604069241423,0.5569752728172239,ambos,18.53951434756893,3.727230415195712,32,0,26
"Egypt, Arab Rep.",EGY,2023,1.1844410979911248,-0.9103261123941754,0.7576963757492216,-0.9582868415472944,-0.21864301326613403,0.40397728498144797,1.543551119404608,0.4773945203285148,-0.5866753058539755,-0.025349315557772752,-0.1707698790161436,0.39175050207493695,0.5098008107437664,-0.4360604069241423,0.3906704469096892,ambos,18.55639776011072,3.729496240806699,32,0,27
Eritrea,ERI,2009,-0.3050838651018778,-1.6211493844655025,-0.423428452734652,-1.3209305330901042,0.20404479386050503,-0.26215841113366706,-0.6873917637291993,-0.4357471795306758,0.038858281816333155,-0.025349315557772752,0.10368049505457075,-1.9570084829139611,-1.1470252543590918,-1.4163343956842183,0.12933429191213489,ambos,14.876035304531538,3.7858662666275222,33,0,10
Eritrea,ERI,2010,-0.3050838651018778,-1.2430156034379458,-0.4325470867358582,-1.04486078475907,0.34819451680178826,-0.2618165305791063,-0.6454612901610075,-0.4357471795306758,0.038858281816333155,-0.025349315557772752,-0.1707698790161436,-1.9570084829139611,-1.1470252543590918,-1.4163343956842183,0.12933429191213489,ambos,14.895682870505256,3.8043858640898502,33,0,11
Eritrea,ERI,2011,-0.3050838651018778,-1.2138323700503943,-0.4224570234187966,-0.7564977688210919,-0.32307553447535736,-0.26149852754813774,-0.632104363677429,-0.4357471795306758,0.038858281816333155,-0.025349315557772752,-0.1707698790161436,-1.9570084829139611,-1.1470252543590918,-1.4111016154536875,0.12933429191213489,ambos,14.913618052578634,3.7150653804661737,33,0,12
Ethiopia,ETH,2018,-0.9619999664630277,1.3949950785613607,-1.0707899612588552,-1.2271407159678667,0.0520101072135161,0.39281045571970863,-1.4311057134125498,0.02323303821926554,0.038858281816333155,-0.025349315557772752,-0.9941210012282867,-0.8893908168159154,0.23366313322662344,-0.36280148369671245,0.5569752728172239,ambos,18.53992185387941,3.7659547353811273,34,0,22
Ethiopia,ETH,2019,-0.9430725679759926,1.5283665272226807,-1.0707899612588552,-1.296426805139172,-0.16791777275333594,0.41114657408715743,-1.4657045708835674,-0.18451921233010032,0.038858281816333155,-0.025349315557772752,-0.9941210012282867,-0.8893908168159154,0.23366313322662344,-0.34710314300512035,0.9489795053135558,ambos,18.566834251469874,3.736431200559106,34,0,23
Ethiopia,ETH,2020,-0.9313436555455944,0.9608510644055593,-1.0707899612588552,-1.4361913842645861,-0.22871068245310508,0.43012143709308737,-1.5013684817739172,-0.32841725869690086,0.038858281816333155,-0.025349315557772752,-1.8174721234404299,-0.8893908168159154,0.23366313322662344,-0.35756870346618175,1.2697102409923724,ambos,18.593941979716885,3.7281140893361284,34,0,24
Ethiopia,ETH,2021,-0.9206169857584712,0.6515134121756571,-1.0707899612588552,-1.4263410049469112,0.029775077534571842,0.4493387088711373,-1.5443308430173848,-0.43317994751365274,0.038858281816333155,-0.025349315557772752,-2.091922497511144,-0.8893908168159154,-0.18054338304909118,-0.8075878032918221,1.127163247357342,ambos,18.62066693337552,3.763009160520638,34,0,25
Ethiopia,ETH,2022,-0.9105895196028075,0.3265015346863249,-1.0707899612588552,-1.3609385583136249,-0.1320537274057654,0.46870383991696835,-1.5418206065441424,-0.36060631640379304,0.038858281816333155,-0.025349315557772752,-2.091922497511144,-0.8893908168159154,-0.18054338304909118,-0.8302630098647803,0.984616253722313,ambos,18.646893883257192,3.7413055334972025,34,0,26
Ethiopia,ETH,2023,-0.8953099510288245,-0.057836428890630134,-1.0707899612588552,-1.5352322901005733,-0.23334098244030735,0.48843713349922496,-1.5370216482081418,-0.21285277451647489,0.038858281816333155,-0.025349315557772752,-1.8174721234404299,-0.8893908168159154,-0.18054338304909118,-0.7953776339019013,0.937100589177303,ambos,18.672930125028664,3.7274777714003986,34,0,27
Fiji,FJI,2019,0.6418601856513241,-0.09262817618332268,1.0253400913203,-0.16115048806531496,0.4015096153273232,-0.2739300302645815,-0.7959218440735623,-0.8358146234828528,2.1239704075263184,2.7924725455769432,1.5674156770581809,1.2695696314087057,2.4887873155248394,1.241917961425375,0.12933429191213489,ambos,13.726570048667627,3.811149545317894,35,0,20
Fiji,FJI,2020,0.30686896469591296,-0.09262817618332268,1.0132465314472532,-0.16115048806531496,0.33719845870896153,-0.2739296484151288,-0.8219572563054469,-0.695721946231114,2.1239704075263184,2.7924725455769432,1.5674156770581809,1.2695696314087057,2.4887873155248394,1.173891818428476,0.12933429191213489,ambos,13.726639999221357,3.802985169004895,35,0,21
Fiji,FJI,2021,0.23378847238005177,-0.09262817618332268,1.100521339814713,-0.16115048806531496,1.0709931163769595,-0.2739192191519506,-0.806800473957775,-0.7457170202728439,2.1239704075263184,2.7924725455769432,1.5674156770581809,1.2695696314087057,2.4887873155248394,1.173891818428476,0.12933429191213489,ambos,13.728548634297264,3.8924029362592565,35,0,22
Fiji,FJI,2022,0.5018491898503832,-0.09262817618332268,1.1494045424766755,-0.16115048806531496,-0.2894408485769012,-0.2739030442477881,-0.7255785065165352,-0.7725153912883994,2.1239704075263184,2.7924725455769432,1.5674156770581809,1.2695696314087057,2.4887873155248394,1.173891818428476,0.12933429191213489,ambos,13.73150157835635,3.7197359155475302,35,0,23
Fiji,FJI,2023,0.6625292373167656,-0.09262817618332268,1.2663294338138298,-0.16115048806531496,-0.3641733488318317,-0.2738748649514549,-0.697839451519485,-0.8155337997339741,2.1239704075263184,2.7924725455769432,1.5674156770581809,1.2695696314087057,2.4887873155248394,1.173891818428476,0.12933429191213489,ambos,13.736625346799777,3.7093287394062333,35,0,24
"Micronesia, Fed. Sts.",FSM,2014,-0.7732286772829244,-0.09262817618332268,0.8581246371048394,0.9945358085140465,0.4726343345215839,-0.2787419479081633,-0.02565520912438202,-1.7611826388708023,2.9580148574688168,1.9873808612842838,2.0553274043927177,0.9374221920712189,2.181967980658767,2.1053266994629403,0.12933429191213489,ambos,11.593555692327962,3.8201019591722045,36,0,2
Gabon,GAB,2018,1.5627060611705552,-0.4104794177595481,-0.5094272608775678,0.10498274961676962,0.7770515199142551,-0.266189112528109,-0.2597831350001944,1.681455794929815,0.038858281816333155,-0.025349315557772752,-0.1707698790161436,-0.6758671640231085,0.09559429446805148,0.11861429751211143,-0.29830668899295476,ambos,14.609551844608168,3.857538152735478,37,0,22
Gabon,GAB,2019,1.602381546058294,-0.09061628990122172,0.24379990212020225,0.000112131386747218,0.9569439562734894,-0.26585864569234685,-0.2008673716498384,1.7276166420365766,0.038858281816333155,-0.025349315557772752,-0.1707698790161436,-0.8893908168159154,0.09559429446805148,0.11861429751211143,-0.29830668899295476,ambos,14.634279746771677,3.879019359762723,37,0,23
Gabon,GAB,2020,1.4814897208013744,-0.33716444157922126,0.24379990212020225,-0.09620048717505161,1.3041005822001097,-0.2655314902073077,-0.13329689567259673,1.226965019283634,0.038858281816333155,-0.025349315557772752,-0.1707698790161436,-0.8893908168159154,0.09559429446805148,0.10640465140021425,-0.29830668899295476,ambos,14.658171972342057,3.9192130443019337,37,0,24
Gabon,GAB,2021,1.4579203903572955,-0.6287250454878893,0.24379990212020225,0.3465381456297103,0.7225256902286299,-0.265208212880773,-0.04793718377828828,1.9274664179271077,0.038858281816333155,1.1822886939364206,-0.445220253086858,-0.8893908168159154,0.09559429446805148,0.08198483589839624,0.12933429191213489,ambos,14.681233206106262,3.850934958521438,37,0,25
Gabon,GAB,2022,1.478588894302328,-0.8018999971518397,0.24379990212020225,0.5416832664044251,0.29200721251304124,-0.2648858782450748,0.014913490864518656,2.4346026501682556,0.038858281816333155,1.1822886939364206,-0.445220253086858,-0.8893908168159154,0.09559429446805148,0.08198483589839624,0.010545130549610794,ambos,14.703709586880246,3.797207947848262,37,0,26
Gabon,GAB,2023,1.4844658396402801,-0.5536804140677448,0.24379990212020225,0.5246983764548541,0.38496656785391337,-0.2645634421806157,0.07052935698320914,2.245539479167901,0.038858281816333155,-0.025349315557772752,-0.7196706271575724,-0.8893908168159154,-0.042474544290519535,-0.13081454462450307,-0.15575969535792394,ambos,14.725698706899692,3.8090557456448377,37,0,27
Georgia,GEO,2018,1.264639089005568,0.2599413988581329,1.7392101297140143,1.0585415610042292,0.6209799395213075,-0.2571546081736819,-0.5623142086025645,-0.5122997655855841,1.915459044827259,1.1822886939364206,0.10368049505457075,2.313462779344211,1.0620761657780524,0.8843448200984517,0.12933429191213489,ambos,15.130993430629678,3.8385201147908803,38,0,22
Georgia,GEO,2019,1.4076636741862059,0.1594049887041507,1.7494811734129794,1.2899434111942076,0.7331755090693305,-0.25719272152218425,-0.5841660330431105,-0.5873333158037173,1.915459044827259,1.1822886939364206,0.10368049505457075,2.313462779344211,1.0620761657780524,0.870390565057696,0.12933429191213489,ambos,15.129277773688223,3.852228105321403,38,0,23
Georgia,GEO,2020,1.2351543322049017,-0.0501558428538241,1.6108403086342868,0.5657465013100755,-0.044630160495719114,-0.2571774773760629,-0.5854405995171157,-0.4983557032543953,1.915459044827259,1.1822886939364206,0.10368049505457075,2.313462779344211,1.0620761657780524,0.8512035297864089,0.12933429191213489,ambos,15.129964335998416,3.7530887865776106,38,0,24
Georgia,GEO,2021,1.5164426338253099,-0.22879480020481777,1.5433927712999127,0.8188717538899991,0.5439181798592663,-0.2572616393820075,-0.5261475841368008,-0.4986396370292137,1.915459044827259,1.1822886939364206,-0.1707698790161436,2.313462779344211,0.9240073270194807,0.818062762752389,0.12933429191213489,ambos,15.126167970949865,3.828994701283828,38,0,25
Georgia,GEO,2022,1.8225631829930011,-0.35089039977967645,1.4532891279852584,1.1994255386046773,0.9276230117245272,-0.2572384181621623,-0.3778387180511847,-0.476702887716471,1.915459044827259,1.1822886939364206,-0.1707698790161436,2.099939126551404,0.9240073270194807,0.8320170177931453,0.12933429191213489,ambos,15.127216870173573,3.875549429338767,38,0,26
Georgia,GEO,2023,2.0649671643722893,-0.14376114761966624,1.434245479958405,0.9801739805330542,0.5471410295592418,-0.25722063233062104,-0.2230350118354573,-0.6816510631297061,1.915459044827259,1.1822886939364206,0.3781308691252851,2.099939126551404,0.9240073270194807,0.8320170177931453,0.12933429191213489,ambos,15.128019510285904,3.8293948930272887,38,0,27
Ghana,GHA,2018,-0.37638780615233464,-0.17537436532312026,0.16996601671706255,-0.15884479926470882,0.12405767758285517,-0.09659266490073022,-0.13262746880278845,0.34716100338870537,1.2899254571569505,-0.025349315557772752,1.2014819913374282,0.1782268492821305,0.3717319719851945,0.6453810151448758,0.7945535955422727,ambos,17.23773811383211,3.775440031435651,39,0,22
Ghana,GHA,2019,-0.33552926909603326,-0.558268067257305,0.2772030897082391,0.09882755544707021,0.3396530111921227,-0.0928853840263677,-0.22619173635729709,0.34130331149246135,1.2899254571569505,-0.025349315557772752,1.2014819913374282,0.1782268492821305,0.3717319719851945,0.6453810151448758,0.8420692600872839,ambos,17.257816165178674,3.8032980038790614,39,0,23
Ghana,GHA,2020,-0.3497930458887381,-0.6039898283253068,0.3792716131270146,-0.19903814819418067,-0.18471371635318887,-0.08913333130367053,-0.3436835456406414,0.2383224460835861,1.2899254571569505,-0.025349315557772752,1.2014819913374282,0.1782268492821305,0.3717319719851945,0.6227058085719173,0.8420692600872839,ambos,17.277734363062724,3.7341402454455674,39,0,24
Ghana,GHA,2021,-0.32071391245138686,-0.7138704295045359,0.4587654190080478,-0.3114404722861081,-0.09600928608351227,-0.0853693935167566,-0.45539002145187757,0.1151992203532137,1.2899254571569505,-0.025349315557772752,0.9270316172667138,-0.03529680351067694,0.3717319719851945,0.6227058085719173,0.8420692600872839,ambos,17.297324820892296,3.7461805620812805,39,0,25
Ghana,GHA,2022,-0.30266032849957875,-0.7803813119675145,0.5169285729261673,-0.09615976691557124,-0.3154146654285127,-0.08160765733059365,-0.006505111721613135,0.3716148990110197,1.2899254571569505,-0.025349315557772752,0.6525812431959995,-0.03529680351067694,0.3717319719851945,0.610495639181997,0.8420692600872839,ambos,17.31652772374182,3.7161310939289556,39,0,26
Ghana,GHA,2023,-0.2907067752794764,-1.548042060966448,0.5169285729261673,-0.2626153520050245,-0.3669373905296433,-0.07779654920347001,-0.016296941184963363,0.20401151375197757,1.2899254571569505,-0.025349315557772752,0.6525812431959995,-0.03529680351067694,0.3717319719851945,0.5878204326090378,0.8420692600872839,ambos,17.33561375214032,3.7089417368206727,39,0,27
Guinea,GIN,2018,-0.7911709735461837,-0.38514087489776566,-0.9028722737056688,0.4522018986535843,-0.13296719654120362,-0.20358694719096104,-0.4839875426200348,0.5281354677085436,-1.212208893524284,-1.232987325051966,-0.1707698790161436,-1.1029144696087223,-1.285094093117663,-0.39943094531042733,-0.5121271794454985,ambos,16.35748846501642,3.7411816770353035,40,0,22
Guinea,GIN,2019,-0.7759733888660164,-0.5872134420795887,-0.9028722737056688,0.1450510382745033,-0.5957431855873401,-0.20162058956844686,-0.4833528548169488,0.1976682338773771,-0.5866753058539755,-1.232987325051966,-0.1707698790161436,-1.1029144696087223,-1.285094093117663,-0.39943094531042733,-0.7259476698980427,ambos,16.383098508199232,3.676375100933495,40,0,23
Guinea,GIN,2020,-0.7649979057435375,-0.7354642761815534,-0.9028722737056688,1.2305167455521873,-0.43451748823517194,-0.19961088606664815,-0.5051745212963916,0.12417237560925952,-0.5866753058539755,-1.232987325051966,-0.7196706271575724,-1.1029144696087223,-1.1470252543590918,-0.40989650577148873,-0.7259476698980427,ambos,16.40861250162694,3.699432725816682,40,0,24
Guinea,GIN,2021,-0.7489055455165607,-0.9235690904603097,-0.9028722737056688,1.2139593234165884,-0.4509664456218051,-0.19758630833538537,-0.5252424343135615,0.15000580399019625,-0.5866753058539755,-1.232987325051966,-0.9941210012282867,-1.529961775194336,-1.1470252543590918,-0.5494369630669591,-0.7259476698980427,ambos,16.4336735417183,3.6971044904948607,40,0,25
Guinea,GIN,2022,-0.7409639015897156,-0.8999516283164999,-0.9028722737056688,0.602777021515894,-0.07501735274157688,-0.19553014449470316,-0.5464774876241192,-0.04392593834668515,-0.5866753058539755,-1.232987325051966,-1.268571375299001,-1.529961775194336,-1.1470252543590918,-0.5424600971855921,-0.7259476698980427,ambos,16.45849858084447,3.749008818912425,40,0,26
Guinea,GIN,2023,-0.7241250082842284,0.22467409257998233,-0.9028722737056688,0.6511436430319328,0.37325308059757545,-0.19343993042235172,-0.51225066504172,-0.10853446691696575,-0.5866753058539755,-1.232987325051966,-1.268571375299001,-1.529961775194336,-1.285094093117663,-0.9977119772417625,-0.7259476698980427,ambos,16.483118484110296,3.807570552182254,40,0,27
"Gambia, The",GMB,2018,-0.9112104483694327,-0.21421846829082478,-0.6504504630347934,-0.2502755371301829,0.2032319576221388,-0.2650715227094848,-0.0766383189408612,-0.8129551918202057,0.038858281816333155,-1.232987325051966,0.3781308691252851,-0.6758671640231085,0.3717319719851945,0.6767776965280601,0.17684995645714552,ambos,14.690826366958563,3.7857608591640366,41,0,22
"Gambia, The",GMB,2019,-0.8963753805187528,0.24311459916365222,-0.6504504630347934,-0.5064444285373152,0.032265276382423214,-0.26473017316431935,-0.04067329291554629,-0.8152829810631829,0.6643918694866419,-1.232987325051966,0.3781308691252851,-0.6758671640231085,0.3717319719851945,0.680266391107755,0.6044909373622335,ambos,14.714388564450285,3.7633394801856777,41,0,23
"Gambia, The",GMB,2020,-0.9036149735633289,1.174421415768243,-0.6504504630347934,-0.7564474898969977,1.1769173974178873,-0.2643788179702123,-0.02048354892319479,-0.8511653167241172,0.6643918694866419,-1.232987325051966,0.6525812431959995,-0.6758671640231085,0.3717319719851945,0.7081743779112443,0.6995222664522537,ambos,14.73807516784293,3.904674648421553,41,0,24
"Gambia, The",GMB,2021,-0.8923490166596845,0.9356334996709165,1.5732363287222109,-0.9104047435557749,1.5340998123098193,-0.2640191814160988,0.022528120682928886,-0.9324445594371202,0.6643918694866419,-1.232987325051966,0.6525812431959995,-0.6758671640231085,0.3717319719851945,0.6942201228704876,0.6163698534984857,ambos,14.7617526363836,3.94497939557975,41,0,25
"Gambia, The",GMB,2022,-0.8796042662986295,0.7239946345337731,1.5732363287222109,-0.8341477257309233,1.1836207468139968,-0.2636584530112064,0.06843644750697846,-0.9569692921498124,0.6643918694866419,-1.232987325051966,0.3781308691252851,-0.6758671640231085,0.23366313322662344,0.704685683331549,1.127163247357342,ambos,14.784951838461103,3.9054462123128397,41,0,26
"Gambia, The",GMB,2023,-0.8646154977742397,0.5813377850815715,1.5732363287222109,-0.9724802618427397,0.8561408743301928,-0.26329226535241923,0.1132467384144149,-0.887244191816544,0.6643918694866419,-1.232987325051966,-0.1707698790161436,-0.6758671640231085,0.3717319719851945,0.704685683331549,1.388499402354897,ambos,14.80796423480274,3.867039210977718,41,0,27
Guinea-Bissau,GNB,2018,-0.9526954129350024,-0.439195374236214,-1.053243379322061,-0.5348764805206245,-0.4220144773083465,-0.2679202628205261,-1.4228116800557635,-0.8915817439072364,-0.3781639431549159,0.5784696891893238,0.3032805675057271,0.39175050207493695,0.614996011269277,-0.7831679877900045,-1.1535886508031312,ambos,14.468964793887201,3.701198820885736,42,0,22
Guinea-Bissau,GNB,2019,-0.9424551881149905,0.15214805285027413,-1.053243379322061,-0.6823976986268104,0.1319681296543422,-0.26764862466607786,-1.1568770045486607,-0.9527355180639838,0.038858281816333155,1.1822886939364206,0.3698143641100447,0.39175050207493695,0.614996011269277,-0.44303727280550875,-0.6190374246717703,ambos,14.492374381326119,3.776476007682008,42,0,23
Guinea-Bissau,GNB,2020,-0.9404029020998573,0.33464253929024923,-1.053243379322061,-0.8875212076780277,-0.4381369636607958,-0.2673768015533009,-1.1518801199215227,-1.2242006199476743,0.4558805067875822,1.1822886939364206,0.43634772159376345,0.39175050207493695,0.614996011269277,-0.44303727280550875,-0.15575969535792394,ambos,14.515263869909155,3.6989208792434844,42,0,24
Guinea-Bissau,GNB,2021,-0.9304154510679823,-0.16255579925181893,-1.053243379322061,-0.8316038046972877,-0.4836154891949361,-0.26710481734778607,-1.1313044075368321,-1.2735143690936885,0.4558805067875822,1.1822886939364206,0.43634772159376345,0.7654167449958525,1.0094785655152971,1.4512291706466032,-0.15575969535792394,ambos,14.5376542467858,3.692467126013046,42,0,25
Guinea-Bissau,GNB,2022,-0.9184038386589317,-0.18434610378922048,-1.053243379322061,-0.8040227776784598,-0.44974977313164777,-0.2668262581720068,-1.0989708629247847,-1.200268538667084,0.8729032321857014,1.1822886939364206,0.3032805675057271,0.7654167449958525,0.614996011269277,1.2331964866151495,-0.10824403081291442,ambos,14.560077774879668,3.697276887778428,42,0,26
Guinea-Bissau,GNB,2023,-0.9048900629238287,-0.1442674739688886,-1.053243379322061,-0.9575851525759141,-0.44684680413919836,-0.26654100469800895,-1.0933371948389163,-0.9991060757903951,0.8729032321857014,1.1822886939364206,0.5028810790774823,1.192464050581466,0.614996011269277,1.0151643258617191,-0.01321270172289425,ambos,14.582530683061115,3.697688106041149,42,0,27
Equatorial Guinea,GNQ,2019,1.446428876999884,-1.3632317510278336,-1.6548800963012178,0.623513361932124,0.6111988055290044,-0.2694237413431402,-1.0105361019652703,2.0954241888849237,-1.212208893524284,-1.232987325051966,-0.1707698790161436,-1.529961775194336,-0.7328187380833772,-1.4843605386811172,0.12933429191213489,ambos,14.328440765539312,3.837316108462486,43,0,16
Equatorial Guinea,GNQ,2020,1.24381305774855,-1.8281194355052728,-1.6548800963012178,0.13088536828883593,-0.6695797013003778,-0.26914755082724745,-1.0328826030912601,1.5374233922170373,-1.212208893524284,-1.232987325051966,-0.1707698790161436,-1.7434848301211545,-0.7328187380833772,-1.4843605386811172,0.12933429191213489,ambos,14.355779831710974,3.665635254764174,43,0,17
Equatorial Guinea,GNQ,2021,1.2038544838016336,-1.7673447874678143,-1.6548800963012178,0.10294988600977904,0.1508665044275937,-0.26889506480941355,-1.0032727547165736,1.9386805040350417,-1.212208893524284,-1.232987325051966,-0.1707698790161436,-1.7434848301211545,-0.7328187380833772,-1.4843605386811172,0.12933429191213489,ambos,14.380134924858247,3.7789466587040494,43,0,18
Equatorial Guinea,GNQ,2022,1.220470790841507,-1.8257779449216747,-1.6548800963012178,0.24379522285013233,1.121040736985403,-0.268628014814796,-0.9847568679387384,2.4414005243281065,-1.212208893524284,-1.232987325051966,-0.1707698790161436,-1.7434848301211545,-1.0089564156005206,-1.4843605386811172,0.12933429191213489,ambos,14.405265284961091,3.898219906103621,43,0,19
Equatorial Guinea,GNQ,2023,1.0347076570174925,-1.6154436508690435,-1.6548800963012178,-0.3481908598623271,-0.45245777246067126,-0.26836546945044126,-1.0302029980329193,1.6293134643107332,-1.212208893524284,-1.232987325051966,-0.1707698790161436,-1.7434848301211545,-1.0089564156005206,-1.4843605386811172,0.12933429191213489,ambos,14.42937099503774,3.6968931353157983,43,0,20
Grenada,GRD,2017,1.1247509669284421,-0.09262817618332268,1.479432340075244,-0.16115048806531496,1.7289913313695262,-0.2786999325355657,-0.02565520912438202,-1.1973273412842111,1.2899254571569505,1.58483453608275,1.8113717602857486,1.2695696314087057,1.8751480935173388,1.4512291706466032,0.12933429191213489,ambos,11.65649753090157,3.9663048070565816,44,0,13
Grenada,GRD,2018,1.225259358021361,-0.09262817618332268,1.6944623938006642,-0.16115048806531496,2.136275753430268,-0.2786984230369478,-0.02565520912438202,-1.137319222446358,1.2899254571569505,1.58483453608275,1.8113717602857486,1.2695696314087057,1.8751480935173388,1.4512291706466032,0.12933429191213489,ambos,11.65868676645238,4.009454355645465,44,0,14
Grenada,GRD,2020,0.879400078229279,-0.09262817618332268,1.474569282549288,-0.16115048806531496,1.7156083852622868,-0.27869454487844336,-0.02565520912438202,-1.1656807640240643,1.2899254571569505,1.58483453608275,2.0553274043927177,1.6017176686121801,2.181967980658767,1.4512291706466032,0.12933429191213489,ambos,11.664289408308909,3.9648548721865335,44,0,15
Grenada,GRD,2021,0.9753026818392628,-0.09262817618332268,1.3548907005931126,-0.16115048806531496,1.719897129335262,-0.2786924745384417,-0.02565520912438202,-1.0477393083461735,1.2899254571569505,1.58483453608275,2.0553274043927177,1.9338651079496663,2.181967980658767,1.4512291706466032,0.12933429191213489,ambos,11.667267555048804,3.9653197521543735,44,0,16
Guatemala,GTM,2018,0.363639297029268,-1.0842695173299197,-0.34145788402730326,-0.7676025159843528,-0.43343479522999095,-0.17888062532805166,0.18127675355605125,-0.4686168535997516,-0.5866753058539755,-1.232987325051966,0.10368049505457075,0.6052741548677444,-0.8708875768419492,-0.4064078111917944,0.12933429191213544,ambos,16.6396051582441,3.6995857834948307,45,0,22
Guatemala,GTM,2019,0.404538148003168,-1.0014871414389108,-0.39654655632987473,-0.8110488481616992,-0.3880867449604798,-0.1773405906867347,0.1751647749125155,-0.42546438369963085,-0.5866753058539755,-1.232987325051966,0.10368049505457075,0.6052741548677444,-0.8708875768419492,-0.4657124793784679,0.27188128554716456,ambos,16.654811452873542,3.7059755782499004,45,0,23
Guatemala,GTM,2020,0.3494261894122771,-1.083474552268096,-0.42405486609612436,-0.9382236086392804,-0.4274151318003135,-0.17582797760924315,0.3500952276530938,-0.3930711524375946,-1.212208893524284,-1.232987325051966,-0.7196706271575724,0.6052741548677444,-0.8708875768419492,-0.5162961960329385,0.46194394372720377,ambos,16.669525223074228,3.7004363417314434,45,0,24
Guatemala,GTM,2021,0.4580885904889525,-0.7890382927941717,-0.5556217245636127,-0.7022284933146012,0.08039151630312508,-0.17438813668448855,0.5814670540191405,-0.40038384857952264,-1.212208893524284,-1.232987325051966,-0.7196706271575724,0.6052741548677444,-0.8708875768419492,-0.5773454731484711,0.3906704469096892,ambos,16.683332809343522,3.769701987198104,45,0,25
Guatemala,GTM,2022,0.5062692821464315,-0.7197770076142334,-0.6375231114820795,-0.5519809614231916,-0.3882469279624852,-0.172901149285115,0.5741415545272225,-0.3678734537019416,-1.212208893524284,-1.232987325051966,-0.7196706271575724,0.6052741548677444,-0.8708875768419492,-0.5668799126874097,0.08181862736712536,ambos,16.697395179571366,3.7059530792706177,45,0,26
Guatemala,GTM,2023,0.5416473291738317,-0.7638582948943052,-0.5838717446697902,-0.7302465892885551,-0.3768604847059604,-0.17124868981195238,0.6418896657851334,-0.39499726670602175,-1.212208893524284,-1.232987325051966,-0.7196706271575724,0.6052741548677444,-0.8708875768419492,-0.6035093743011245,0.010545130549610794,ambos,16.71279387590694,3.707551136393317,45,0,27
Honduras,HND,2018,-0.37866143785247025,0.25444217319573703,-0.4523936552777158,0.8755501368931253,0.39523561393747525,-0.22112555507715356,0.6523912348353308,-0.03643611735866075,-0.5866753058539755,-0.025349315557772752,-0.1707698790161436,0.6052741548677444,-0.594749899324806,0.03488981382361993,-0.29830668899295476,ambos,16.094336729842368,3.8103559813367376,46,0,22
Honduras,HND,2019,-0.37198352632181936,0.019119414632432708,0.030024047146179723,0.7566519692683715,0.01809695382606966,-0.22006101250047277,0.7992051177165224,-0.025405093329900274,-0.5866753058539755,-0.025349315557772752,-0.1707698790161436,0.6052741548677444,-0.594749899324806,-0.0017396477900943918,-0.17951752763042955,ambos,16.112443105381082,3.761458624520041,46,0,23
