country_code,year,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog
COG,2023,0.0,0.25,0.375,0.1428571,0.25,0.1763333,0.25
COG,2024,0.0,0.25,0.375,0.1428571,0.25,0.1763333,0.25
COL,1996,0.25,0.5,0.625,0.5,0.35,0.25,0.4953703703703704
COL,1997,,,,,,,0.3657407407407407
COL,1998,0.25,0.5,0.375,0.5714286,0.39999999999999997,0.25,0.3611111111111111
COL,1999,,,,,,,0.3888888888888888
COL,2000,0.125,0.5,0.3125,0.6071428999999999,0.25,0.25,0.3425925925925925
COL,2001,,,,,,,0.3333333333333333
COL,2002,0.25,0.25,0.3125,0.46428569999999997,0.35,0.375,0.3657407407407407
COL,2003,0.25,0.25,0.25,0.46428569999999997,0.375,0.375,0.3888888888888888
COL,2004,0.25,0.25,0.25,0.46428569999999997,0.375,0.375,0.3888888888888888
COL,2005,0.25,0.25,0.3125,0.5357143,0.39999999999999997,0.375,0.3888888888888888
COL,2006,0.25,0.25,0.4375,0.5714286,0.39999999999999997,0.4633333,0.3958333333333333
COL,2007,0.25,0.25,0.4375,0.5714286,0.39999999999999997,0.4633333,0.3888888888888889
COL,2008,0.25,0.25,0.4375,0.5714286,0.39999999999999997,0.46799999999999997,0.4189814814814814
COL,2009,0.25,0.25,0.4375,0.5714286,0.39999999999999997,0.46799999999999997,0.4444444444444444
COL,2010,0.25,0.5,0.5,0.6071428999999999,0.425,0.46833329999999995,0.4444444444444444
COL,2011,0.25,0.5,0.625,0.6785713999999999,0.425,0.471,0.4444444444444444
COL,2012,0.25,0.5,0.625,0.6785713999999999,0.425,0.471,0.4259259259259259
COL,2013,0.25,0.5,0.5,0.6428571,0.39999999999999997,0.46833329999999995,0.4166666666666667
COL,2014,0.25,0.5,0.5,0.6428571,0.39999999999999997,0.46833329999999995,0.4166666666666667
COL,2015,0.375,0.5,0.5625,0.6071428999999999,0.44999999999999996,0.5539999999999999,0.4166666666666667
COL,2016,0.375,0.5,0.5625,0.6071428999999999,0.475,0.5556667,0.4166666666666667
COL,2017,0.375,0.5,0.625,0.6071428999999999,0.44999999999999996,0.5556667,0.4166666666666667
COL,2018,0.375,0.5,0.625,0.6071428999999999,0.44999999999999996,0.5653332999999999,0.4166666666666667
COL,2019,0.375,0.5,0.6875,0.6428571,0.44999999999999996,0.571,0.4166666666666667
COL,2020,0.375,0.5,0.625,0.6428571,0.44999999999999996,0.568,0.4166666666666667
COL,2021,0.375,0.5,0.4375,0.6785713999999999,0.44999999999999996,0.5493333,0.4004629629629629
COL,2022,0.375,0.5,0.5,0.6428571,0.44999999999999996,0.5573332999999999,0.3888888888888888
COL,2023,0.375,0.5,0.5,0.6428571,0.44999999999999996,0.5516667,0.3888888888888888
COL,2024,0.375,0.5,0.5,0.6428571,0.44999999999999996,0.5449999999999999,0.3888888888888888
COM,1996,0.25,0.125,0.625,0.2083333,0.3125,0.25,
COM,1997,,,,,,,
COM,1998,0.25,0.125,0.625,0.2083333,0.3125,0.25,
COM,1999,,,,,,,
COM,2000,0.25,0.25,0.5625,0.25,0.3125,0.1875,
COM,2001,,,,,,,
COM,2002,0.375,0.375,0.625,0.3333333,0.375,0.3125,
COM,2003,0.375,0.25,0.4375,0.25,0.375,0.1875,
COM,2004,0.4545455,0.3030303,0.5,0.3164983,0.3989899,0.3939394,
COM,2005,0.375,0.25,0.4375,0.25,0.375,0.3125,
COM,2006,0.5,0.25,0.5,0.25,0.375,0.38999999999999996,
COM,2007,0.5,0.25,0.4375,0.25,0.375,0.38999999999999996,
COM,2008,0.5,0.25,0.4375,0.2083333,0.375,0.358,
COM,2009,0.175,0.3383333,0.4375,0.2083333,0.5875,0.358,
COM,2010,0.215,0.33499999999999996,0.4375,0.2083333,0.67125,0.34099999999999997,
COM,2011,0.22,0.2766667,0.4375,0.2083333,0.6699999999999999,0.352,
COM,2012,0.285,0.36666669999999996,0.5,0.25,0.705,0.352,
COM,2013,0.5,0.25,0.5,0.25,0.375,0.352,
COM,2014,0.5,0.3333333,0.6111111,0.3888889,0.5555555999999999,0.352,
COM,2015,0.5,0.3333333,0.6111111,0.3888889,0.5555555999999999,0.371,
COM,2016,0.5,0.3333333,0.6111111,0.3888889,0.5555555999999999,0.371,
COM,2017,0.5,0.3333333,0.6111111,0.3888889,0.5555555999999999,0.371,
COM,2018,0.5,0.3333333,0.6111111,0.3333333,0.5,0.371,
COM,2019,0.3333333,0.3333333,0.6111111,0.3333333,0.5,0.315,
COM,2020,0.3333333,0.3333333,0.6111111,0.3333333,0.5,0.309,
COM,2021,0.3333333,0.3333333,0.6111111,0.3333333,0.5,,
COM,2022,0.34896069999999996,0.39508689999999996,0.6111111,0.44444439999999996,0.5628321,0.2250914,
COM,2023,0.40366009999999997,0.437691,0.6111111,0.44444439999999996,0.6072499,0.27512749999999997,
COM,2024,0.446557,0.48438359999999997,0.6666667,0.44444439999999996,0.6213229,0.29419259999999997,
CPV,1996,,,,,,,
CPV,1997,,,,,,,
CPV,1998,,,,,,,
CPV,1999,,,,,,,
CPV,2000,,,,,,,
CPV,2001,,,,,,,
CPV,2002,0.5,0.5,0.875,0.5,0.625,0.4375,
CPV,2003,0.5,0.5,0.875,0.5,0.625,0.4375,
CPV,2004,0.4747475,0.4949495,0.8636364,0.5016835,0.6666667,0.5252525,
CPV,2005,0.5,0.5,0.875,0.5,0.625,0.5,
CPV,2006,0.625,0.75,0.8125,0.5,0.75,0.831,
CPV,2007,0.625,0.75,0.8125,0.5,0.7374999999999999,0.831,
CPV,2008,0.625,0.5,0.75,0.46428569999999997,0.7,0.8436667,
CPV,2009,0.625,0.5,0.625,0.46428569999999997,0.625,0.7603333,
CPV,2010,0.625,0.5,0.625,0.46428569999999997,0.6,0.6813332999999999,
CPV,2011,0.625,0.5,0.6875,0.5,0.6,0.6806667,
CPV,2012,0.625,0.5,0.6875,0.5,0.6,0.6806667,
CPV,2013,0.625,0.5,0.6875,0.46428569999999997,0.6,0.6806667,
CPV,2014,0.625,0.5,0.6875,0.46428569999999997,0.6,0.6769999999999999,
CPV,2015,0.625,0.5,0.6875,0.4285714,0.6,0.6769999999999999,
CPV,2016,0.625,0.5,0.6875,0.4285714,0.6,0.6813332999999999,
CPV,2017,0.625,0.5,0.6875,0.4285714,0.6,0.6793332999999999,
CPV,2018,0.625,0.5,0.6875,0.4285714,0.625,0.6793332999999999,
CPV,2019,0.625,0.5,0.6875,0.4285714,0.625,0.6759999999999999,
CPV,2020,0.625,0.5,0.6875,0.4285714,0.625,0.6716667,
CPV,2021,0.625,0.5,0.6875,0.4285714,0.625,0.6716667,
CPV,2022,0.625,0.5,0.6875,0.4285714,0.625,0.6716667,
CPV,2023,0.625,0.5,0.6875,0.4285714,0.625,0.6716667,
CPV,2024,0.625,0.5,0.6875,0.4285714,0.625,0.6693333,
CRI,1996,0.625,0.5,0.875,0.7142856999999999,0.7,0.75,0.6666666666666666
CRI,1997,,,,,,,0.6666666666666666
CRI,1998,0.625,0.5,0.875,0.7142856999999999,0.65,0.75,0.6666666666666666
CRI,1999,,,,,,,0.6666666666666666
CRI,2000,0.625,0.5,0.875,0.7142856999999999,0.65,0.75,0.6666666666666666
CRI,2001,,,,,,,0.6388888888888888
CRI,2002,0.5,0.5,0.875,0.6785713999999999,0.625,0.75,0.5532407407407408
CRI,2003,0.5,0.5,0.875,0.6785713999999999,0.625,0.75,0.5277777777777778
CRI,2004,0.5,0.5,0.875,0.6785713999999999,0.625,0.75,0.5277777777777778
CRI,2005,0.5,0.5,0.875,0.6785713999999999,0.625,0.75,0.5092592592592592
CRI,2006,0.5,0.5,0.875,0.6428571,0.625,0.768,0.4722222222222221
CRI,2007,0.5,0.5,0.875,0.6428571,0.625,0.768,0.5
CRI,2008,0.5,0.5,0.875,0.7142856999999999,0.65,0.768,0.4722222222222222
CRI,2009,0.625,0.5,0.875,0.7142856999999999,0.7,0.768,0.4722222222222222
CRI,2010,0.625,0.5,0.875,0.6785713999999999,0.6749999999999999,0.768,0.4722222222222222
CRI,2011,0.625,0.5,0.875,0.6785713999999999,0.6749999999999999,0.77,0.4537037037037037
CRI,2012,0.625,0.5,0.875,0.6785713999999999,0.6749999999999999,0.77,0.4629629629629629
CRI,2013,0.625,0.5,0.875,0.6785713999999999,0.6749999999999999,0.7676666999999999,0.4722222222222222
CRI,2014,0.625,0.5,0.875,0.6785713999999999,0.6749999999999999,0.7676666999999999,0.474537037037037
CRI,2015,0.625,0.5,0.875,0.6785713999999999,0.6749999999999999,0.7653333,0.5
CRI,2016,0.625,0.5,0.875,0.7142856999999999,0.6749999999999999,0.7626666999999999,0.5
CRI,2017,0.5,0.5,0.875,0.7142856999999999,0.6749999999999999,0.7626666999999999,0.4814814814814814
CRI,2018,0.625,0.5,0.8125,0.75,0.6749999999999999,0.769,0.4606481481481481
CRI,2019,0.625,0.5,0.8125,0.7142856999999999,0.6749999999999999,0.771,0.4444444444444445
CRI,2020,0.625,0.5,0.8125,0.7142856999999999,0.6749999999999999,0.772,0.4444444444444445
CRI,2021,0.625,0.5,0.8125,0.7142856999999999,0.625,0.6856667,0.4444444444444445
CRI,2022,0.625,0.5,0.8125,0.7142856999999999,0.625,0.693,0.4444444444444445
CRI,2023,0.625,0.5,0.875,0.7142856999999999,0.6,0.693,0.4444444444444445
CRI,2024,0.625,0.5,0.875,0.7142856999999999,0.6,0.693,0.4444444444444445
CUB,1996,0.25,0.25,0.5,0.1785714,0.19999999999999998,0.25,0.5277777777777778
CUB,1997,,,,,,,0.5439814814814815
CUB,1998,0.25,0.25,0.4375,0.2142857,0.25,0.25,0.5555555555555556
CUB,1999,,,,,,,0.5092592592592593
CUB,2000,0.25,0.5,0.4375,0.2142857,0.25,0.25,0.5
CUB,2001,,,,,,,0.5162037037037037
CUB,2002,0.25,0.5,0.4375,0.2142857,0.25,0.25,0.5277777777777778
CUB,2003,0.25,0.5,0.375,0.2142857,0.25,0.25,0.5277777777777778
CUB,2004,0.25,0.5,0.5,0.1428571,0.25,0.25,0.5277777777777778
CUB,2005,0.25,0.0,0.5,0.2142857,0.22499999999999998,0.125,0.5277777777777778
CUB,2006,0.75,0.5,0.625,0.25,0.44999999999999996,0.284,0.5277777777777778
CUB,2007,0.75,0.5,0.625,0.25,0.46249999999999997,0.3256667,0.5277777777777778
CUB,2008,0.75,0.5,0.625,0.25,0.475,0.3673333,0.4768518518518518
CUB,2009,0.75,0.5,0.625,0.25,0.475,0.3673333,0.4722222222222222
CUB,2010,0.75,0.5,0.625,0.25,0.475,0.3673333,0.4930555555555556
CUB,2011,0.75,0.5,0.625,0.25,0.475,0.3673333,0.5
CUB,2012,0.75,0.5,0.625,0.25,0.475,0.3673333,0.4814814814814814
CUB,2013,0.625,0.5,0.625,0.2142857,0.475,0.3673333,0.4722222222222222
CUB,2014,0.625,0.5,0.625,0.2142857,0.475,0.3673333,0.4722222222222222
CUB,2015,0.625,0.5,0.625,0.2142857,0.44999999999999996,0.3673333,0.4722222222222222
CUB,2016,0.375,0.5,0.625,0.25,0.44999999999999996,0.36533329999999997,0.4722222222222222
CUB,2017,0.375,0.5,0.625,0.25,0.44999999999999996,0.36033329999999997,0.4907407407407407
CUB,2018,0.375,0.5,0.625,0.25,0.44999999999999996,0.35,0.5
CUB,2019,0.375,0.5,0.625,0.25,0.475,0.3446667,0.5138888888888888
CUB,2020,0.375,0.5,0.625,0.25,0.475,0.3446667,0.5416666666666666
CUB,2021,0.375,0.5,0.5625,0.25,0.44999999999999996,0.3363333,0.5740740740740741
CUB,2022,0.375,0.5,0.5625,0.2142857,0.44999999999999996,0.3383333,0.5416666666666666
CUB,2023,0.375,0.5,0.5,0.2142857,0.44999999999999996,0.3383333,0.5416666666666666
CUB,2024,0.375,0.5,0.5,0.2142857,0.44999999999999996,0.33599999999999997,0.5277777777777778
CYM,1996,0.875,1.0,0.875,0.875,0.9375,1.0,
CYM,1998,0.875,1.0,0.875,0.875,0.9375,1.0,
CYM,2000,0.875,1.0,0.875,0.9166667,0.9375,1.0,
CYM,2002,0.875,1.0,0.875,0.9583332999999999,0.9375,1.0,
CYM,2003,0.875,0.875,0.875,0.9166667,0.875,0.8125,
CYM,2004,0.7979798,0.7878788,0.8383838,0.8417507999999999,0.8131313,0.7373737,
CYM,2005,0.875,0.875,0.875,0.9166667,0.8125,0.8125,
CYM,2006,0.875,0.875,0.875,0.9166667,0.875,0.8125,
CYM,2007,0.875,0.875,0.875,0.9166667,0.875,0.8125,
CYM,2008,0.75,0.875,0.875,0.875,0.875,0.8125,
CYM,2009,0.625,0.5,0.9375,0.75,0.6749999999999999,0.625,
CYM,2010,0.625,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2011,0.625,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2012,0.625,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2013,0.625,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2014,0.625,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2015,0.625,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2016,0.5,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2017,0.5,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2018,0.5,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2019,0.5,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2020,0.5,0.5,0.875,0.75,0.6749999999999999,0.625,
CYM,2021,0.5,0.5,0.9375,0.75,0.7,0.75,
CYM,2022,0.5,0.5,0.9375,0.75,0.7,0.75,
CYM,2023,0.5,0.5,0.9375,0.75,0.7,0.75,
CYM,2024,0.5,0.5,0.9375,0.75,0.7,0.75,
CYP,1996,0.875,0.75,0.6875,0.7142856999999999,0.7749999999999999,0.875,0.8472222222222223
CYP,1997,,,,,,,0.8645833333333334
CYP,1998,0.75,0.75,0.6875,0.6785713999999999,0.75,0.75,0.8796296296296297
CYP,1999,,,,,,,0.8333333333333334
CYP,2000,0.75,0.75,0.75,0.6428571,0.75,0.75,0.8333333333333334
CYP,2001,,,,,,,0.8333333333333334
CYP,2002,0.75,0.75,0.5,0.6785713999999999,0.7,0.75,0.8333333333333334
CYP,2003,0.625,0.5,0.4375,0.6785713999999999,0.625,0.75,0.8333333333333334
CYP,2004,0.5,0.5,0.5625,0.7142856999999999,0.6,0.625,0.8333333333333334
CYP,2005,0.5,0.5,0.5625,0.7142856999999999,0.6,0.625,0.8333333333333334
CYP,2006,0.625,0.5,0.75,0.8214286,0.7749999999999999,0.8366667,0.8333333333333334
CYP,2007,0.625,0.5,0.75,0.8214286,0.7749999999999999,0.7949999999999999,0.8333333333333334
CYP,2008,0.625,0.5,0.8125,0.7857143,0.7749999999999999,0.7566666999999999,0.8333333333333334
CYP,2009,0.625,0.5,0.8125,0.7857143,0.7749999999999999,0.7566666999999999,0.8333333333333334
CYP,2010,0.625,0.75,0.8125,0.7857143,0.75,0.743,0.8333333333333334
CYP,2011,0.625,0.75,0.8125,0.7857143,0.75,0.743,0.8333333333333334
CYP,2012,0.625,0.75,0.8125,0.7857143,0.75,0.743,0.8333333333333334
CYP,2013,0.625,0.75,0.75,0.7857143,0.75,0.743,0.8333333333333334
CYP,2014,0.625,0.75,0.8125,0.75,0.725,0.7466667,0.8333333333333334
CYP,2015,0.625,0.75,0.8125,0.75,0.725,0.751,0.8333333333333334
CYP,2016,0.625,0.75,0.8125,0.75,0.725,0.755,0.8333333333333334
CYP,2017,0.625,0.75,0.8125,0.7142856999999999,0.725,0.753,0.8148148148148149
CYP,2018,0.5,0.5,0.8125,0.75,0.7,0.753,0.8055555555555557
CYP,2019,0.5,0.5,0.8125,0.75,0.7,0.753,0.8055555555555557
CYP,2020,0.5,0.5,0.625,0.75,0.6749999999999999,0.752,0.8055555555555557
CYP,2021,0.5,0.5,0.625,0.75,0.6749999999999999,0.7476667,0.7893518518518517
CYP,2022,0.5,0.5,0.625,0.7142856999999999,0.6749999999999999,0.746,0.7777777777777778
CYP,2023,0.5,0.5,0.625,0.7142856999999999,0.6749999999999999,0.746,0.7615740740740741
CYP,2024,0.5,0.5,0.6875,0.7142856999999999,0.6749999999999999,0.746,0.7754629629629629
CZE,1996,0.5,0.5,0.8125,0.5357143,0.7,0.5,0.8055555555555555
CZE,1997,,,,,,,0.8009259259259259
CZE,1998,0.625,0.5,0.75,0.5357143,0.725,0.5,0.75
CZE,1999,,,,,,,0.75
CZE,2000,0.375,0.5,0.8125,0.5714286,0.625,0.375,0.75
CZE,2001,,,,,,,0.7407407407407408
CZE,2002,0.5,0.5,0.875,0.7142856999999999,0.725,0.625,0.6875
CZE,2003,0.5,0.5,0.875,0.6785713999999999,0.725,0.625,0.6666666666666666
CZE,2004,0.5,0.5,0.875,0.6785713999999999,0.725,0.625,0.6666666666666666
CZE,2005,0.5,0.5,0.875,0.6785713999999999,0.725,0.625,0.6666666666666666
CZE,2006,0.5,0.5,0.875,0.6785713999999999,0.725,0.689,0.6666666666666666
CZE,2007,0.5,0.5,0.875,0.6785713999999999,0.725,0.689,0.6666666666666666
CZE,2008,0.5,0.5,0.875,0.6785713999999999,0.725,0.6896667,0.6666666666666666
CZE,2009,0.5,0.5,0.875,0.6785713999999999,0.725,0.6896667,0.6666666666666666
CZE,2010,0.5,0.5,0.875,0.6785713999999999,0.725,0.6896667,0.6666666666666666
CZE,2011,0.5,0.5,0.875,0.6785713999999999,0.725,0.6896667,0.6666666666666666
CZE,2012,0.5,0.5,0.875,0.6785713999999999,0.725,0.6896667,0.6666666666666666
CZE,2013,0.5,0.5,0.8125,0.6785713999999999,0.725,0.6853332999999999,0.6666666666666666
CZE,2014,0.5,0.5,0.8125,0.6785713999999999,0.7749999999999999,0.6813332999999999,0.6689814814814815
CZE,2015,0.5,0.5,0.8125,0.7142856999999999,0.75,0.6813332999999999,0.6944444444444445
CZE,2016,0.5,0.5,0.8125,0.7142856999999999,0.75,0.6773332999999999,0.6944444444444445
CZE,2017,0.5,0.5,0.8125,0.7142856999999999,0.75,0.6706667,0.6944444444444445
CZE,2018,0.5,0.5,0.8125,0.7142856999999999,0.725,0.6729999999999999,0.6944444444444445
CZE,2019,0.5,0.5,0.8125,0.7142856999999999,0.725,0.6729999999999999,0.6851851851851851
CZE,2020,0.5,0.5,0.8125,0.7142856999999999,0.725,0.6723333,0.6944444444444445
CZE,2021,0.5,0.5,0.8125,0.7142856999999999,0.725,0.6746667,0.6944444444444445
CZE,2022,0.5,0.5,0.8125,0.75,0.725,0.6823332999999999,0.6944444444444445
CZE,2023,0.625,0.75,0.875,0.75,0.7749999999999999,0.7656666999999999,0.6944444444444445
CZE,2024,0.625,0.75,0.9375,0.75,0.825,0.8526667,0.6944444444444445
DEU,1996,0.875,1.0,1.0,0.8214286,0.8999999999999999,1.0,0.9768518518518516
DEU,1997,,,,,,,0.9444444444444444
DEU,1998,0.875,1.0,1.0,0.8214286,0.8999999999999999,1.0,0.9444444444444444
DEU,1999,,,,,,,0.9398148148148148
DEU,2000,0.875,1.0,1.0,0.8571428999999999,0.8999999999999999,1.0,0.8703703703703703
DEU,2001,,,,,,,0.8333333333333334
DEU,2002,0.875,1.0,0.9375,0.8928571,0.875,0.875,0.8333333333333334
DEU,2003,0.875,1.0,0.9375,0.8214286,0.875,0.875,0.8449074074074074
DEU,2004,0.875,1.0,0.9375,0.8214286,0.875,0.875,0.8611111111111112
DEU,2005,0.875,1.0,0.9375,0.7857143,0.875,0.875,0.8634259259259259
DEU,2006,0.75,1.0,0.9375,0.7857143,0.875,0.8773333,0.888888888888889
DEU,2007,0.75,1.0,0.9375,0.8035713999999999,0.875,0.8773333,0.888888888888889
DEU,2008,0.75,1.0,0.9375,0.8214286,0.875,0.8773333,0.888888888888889
DEU,2009,0.75,1.0,0.875,0.8214286,0.875,0.8773333,0.888888888888889
DEU,2010,0.75,1.0,0.875,0.8214286,0.875,0.8626667,0.888888888888889
DEU,2011,0.75,1.0,0.875,0.8214286,0.875,0.8613333,0.888888888888889
DEU,2012,0.75,1.0,0.875,0.7857143,0.875,0.8613333,0.888888888888889
DEU,2013,0.75,1.0,0.875,0.7857143,0.875,0.8603333,0.888888888888889
DEU,2014,0.75,1.0,0.875,0.7857143,0.875,0.8713333,0.888888888888889
DEU,2015,0.75,1.0,0.875,0.7857143,0.875,0.8713333,0.888888888888889
DEU,2016,0.75,1.0,0.875,0.8214286,0.85,0.7876666999999999,0.888888888888889
DEU,2017,0.75,1.0,0.875,0.8214286,0.85,0.7869999999999999,0.888888888888889
DEU,2018,0.875,1.0,0.875,0.8214286,0.875,0.7893333,0.888888888888889
DEU,2019,0.875,1.0,0.875,0.8214286,0.875,0.7893333,0.888888888888889
DEU,2020,0.875,1.0,0.875,0.8214286,0.875,0.7889999999999999,0.888888888888889
DEU,2021,0.875,1.0,0.875,0.8214286,0.875,0.7889999999999999,0.888888888888889
DEU,2022,0.875,1.0,0.875,0.7857143,0.875,0.7933333,0.888888888888889
DEU,2023,0.875,1.0,0.875,0.7857143,0.9249999999999999,0.8766666999999999,0.8726851851851851
DEU,2024,0.875,1.0,0.8125,0.8214286,0.9249999999999999,0.8743333,0.8611111111111112
DJI,1996,0.375,0.25,0.4375,0.2916667,0.375,0.25,
DJI,1997,,,,,,,
DJI,1998,0.375,0.25,0.4375,0.2916667,0.375,0.25,
DJI,1999,,,,,,,
DJI,2000,0.375,0.25,0.4375,0.3333333,0.375,0.3125,
DJI,2001,,,,,,,
DJI,2002,0.375,0.375,0.5,0.375,0.4375,0.375,
DJI,2003,0.375,0.375,0.4375,0.375,0.4375,0.375,
DJI,2004,0.46464649999999996,0.40404039999999997,0.5555555999999999,0.4107744,0.4949495,0.3888889,
DJI,2005,0.375,0.375,0.4375,0.375,0.4375,0.3125,
DJI,2006,0.375,0.25,0.5,0.375,0.5,0.237,
DJI,2007,0.5,0.375,0.5625,0.3333333,0.5625,0.237,
DJI,2008,0.425,0.7033332999999999,0.6875,0.375,0.7975,0.237,
DJI,2009,0.125,0.25,0.625,0.25,0.3,0.2456667,
DJI,2010,0.125,0.25,0.5625,0.25,0.27499999999999997,0.24,
DJI,2011,0.125,0.25,0.4375,0.25,0.27499999999999997,0.256,
DJI,2012,0.125,0.25,0.4375,0.25,0.27499999999999997,0.258,
DJI,2013,0.125,0.25,0.4375,0.25,0.25,0.182,
DJI,2014,0.125,0.25,0.4375,0.25,0.25,0.183,
DJI,2015,0.125,0.25,0.4375,0.25,0.25,0.18,
DJI,2016,0.125,0.25,0.4375,0.25,0.25,0.17766669999999998,
DJI,2017,0.125,0.25,0.375,0.25,0.25,0.1753333,
DJI,2018,0.125,0.25,0.375,0.25,0.25,0.179,
DJI,2019,0.125,0.25,0.375,0.2857143,0.27499999999999997,0.17566669999999998,
DJI,2020,0.125,0.25,0.4375,0.2857143,0.25,0.17366669999999998,
DJI,2021,0.125,0.25,0.375,0.2857143,0.25,0.17466669999999998,
DJI,2022,0.125,0.25,0.375,0.2857143,0.22499999999999998,0.17466669999999998,
DJI,2023,0.125,0.25,0.375,0.25,0.22499999999999998,0.1733333,
DJI,2024,0.125,0.25,0.375,0.25,0.25,0.1733333,
DMA,1996,0.75,0.75,0.875,0.75,0.75,0.75,
DMA,1997,,,,,,,
DMA,1998,0.75,0.75,0.875,0.75,0.75,0.75,
DMA,1999,,,,,,,
DMA,2000,0.75,0.75,0.8125,0.7916667,0.75,0.75,
DMA,2001,,,,,,,
DMA,2002,0.75,0.75,0.8125,0.7916667,0.75,0.75,
DMA,2003,0.75,0.75,0.8125,0.7916667,0.75,0.75,
DMA,2004,0.7070706999999999,0.6868687,0.7676767999999999,0.7272727,0.7121212,0.7171717,
DMA,2005,0.75,0.75,0.8125,0.7916667,0.75,0.75,
DMA,2006,0.75,0.75,0.8125,0.875,0.75,0.6875,
DMA,2007,0.75,0.75,0.8125,0.875,0.75,0.6875,
DMA,2008,0.75,0.75,0.8125,0.875,0.75,0.6875,
DMA,2009,0.75,0.75,0.8125,0.875,0.75,0.6875,
DMA,2010,0.75,0.75,0.8125,0.875,0.75,0.6875,
DMA,2011,0.75,0.75,0.8125,0.875,0.75,0.6875,
DMA,2012,0.75,0.75,0.8125,0.875,0.75,0.6875,
DMA,2013,0.75,0.75,0.8125,0.875,0.75,0.6875,
DMA,2014,0.6666667,0.5833332999999999,0.8333332999999999,0.7777778,0.6111111,,
DMA,2015,0.6666667,0.5833332999999999,0.8333332999999999,0.7777778,0.8333332999999999,,
DMA,2016,0.6666667,0.5833332999999999,0.8333332999999999,0.7777778,0.8333332999999999,,
DMA,2017,0.6666667,0.4166667,0.8333332999999999,0.7777778,0.8333332999999999,,
DMA,2018,0.6666667,0.4166667,0.8333332999999999,0.7777778,0.8333332999999999,,
DMA,2019,0.6666667,0.4166667,0.7777778,0.7777778,0.8888889,,
DMA,2020,0.6666667,0.4166667,0.8888889,0.7777778,0.8888889,,
DMA,2021,0.6666667,0.4166667,0.8888889,0.7777778,0.8333332999999999,,
DMA,2022,0.6666667,0.4166667,0.8888889,0.7777778,0.8333332999999999,,
DMA,2023,0.6666667,0.5833332999999999,0.8888889,0.7777778,0.7777778,,
DMA,2024,0.6666667,0.5833332999999999,0.8888889,0.7777778,0.7777778,,
DNK,1996,0.875,1.0,1.0,0.9285713999999999,0.95,1.0,1.0
DNK,1997,,,,,,,1.0
DNK,1998,0.875,1.0,1.0,0.9285713999999999,0.95,1.0,1.0
DNK,1999,,,,,,,1.0
DNK,2000,0.875,1.0,1.0,0.9285713999999999,0.95,1.0,1.0
DNK,2001,,,,,,,0.9675925925925926
DNK,2002,0.875,1.0,1.0,0.9285713999999999,0.95,1.0,0.9722222222222222
DNK,2003,0.875,1.0,1.0,0.9642856999999999,0.95,1.0,0.9722222222222222
DNK,2004,0.875,1.0,1.0,0.9285713999999999,0.95,1.0,0.9722222222222222
DNK,2005,0.875,1.0,1.0,0.9285713999999999,0.975,1.0,0.9722222222222222
DNK,2006,0.875,1.0,1.0,0.9642856999999999,0.975,0.984,0.9722222222222222
DNK,2007,0.875,1.0,1.0,0.9642856999999999,0.975,0.984,0.9722222222222222
DNK,2008,0.875,1.0,1.0,0.9642856999999999,0.975,0.984,0.9722222222222222
DNK,2009,0.875,1.0,1.0,0.9285713999999999,0.975,0.984,0.9722222222222222
DNK,2010,0.875,1.0,1.0,0.9285713999999999,0.975,0.984,0.9722222222222222
DNK,2011,0.875,1.0,1.0,0.9285713999999999,0.975,0.984,0.9722222222222222
DNK,2012,0.875,1.0,1.0,0.9285713999999999,0.975,0.984,0.9722222222222222
DNK,2013,0.875,1.0,1.0,0.9285713999999999,0.975,0.9793333,0.9722222222222222
DNK,2014,0.75,0.75,1.0,0.9642856999999999,0.8999999999999999,0.8036667,0.9722222222222222
DNK,2015,0.75,0.75,0.9375,0.9642856999999999,0.9249999999999999,0.887,0.9722222222222222
DNK,2016,0.75,0.75,0.9375,0.9642856999999999,0.9249999999999999,0.89,0.9722222222222222
DNK,2017,0.75,0.75,0.9375,0.9285713999999999,0.8999999999999999,0.8073332999999999,0.9675925925925926
DNK,2018,0.75,0.75,0.9375,0.9285713999999999,0.9249999999999999,0.8906666999999999,0.9722222222222222
DNK,2019,0.75,0.75,0.9375,0.9285713999999999,0.9249999999999999,0.8906666999999999,0.9722222222222222
DNK,2020,0.875,0.75,0.9375,0.9285713999999999,0.9249999999999999,0.8883333,0.9953703703703703
DNK,2021,0.875,1.0,0.875,0.9285713999999999,0.975,0.9696667,1.0
DNK,2022,0.875,1.0,0.8125,0.8928571,0.975,0.976,1.0
DNK,2023,0.875,1.0,0.8125,0.8928571,0.975,0.976,1.0
DNK,2024,0.875,1.0,0.8125,0.8928571,0.975,0.976,1.0
