pais,country_code,year,pib_per_capita_ppc,formacao_bruta_capital_fixo_percent_pib,matricula_ensino_secundario_percent,comercio_percent_pib,investimento_estrangeiro_direto_percent_pib,populacao_total,emprego_industria_percent_emprego_total,valor_agregado_industrial_percent_pib,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog,populacao_total_log,investimento_estrangeiro_direto_percent_pib_log,pib_per_capita_ppc_d1
Sri Lanka,LKA,2018,14759.8248945765,30.741963079897,95.9107331693991,49.8093967521361,1.70888696252001,21670000.0,27.9378114802282,30.0568195254141,0.5,0.25,0.375,0.5357143,0.5499999999999999,0.5396666999999999,0.4722222222222222,16.89143941965929,3.7106786212288294,187.33907312000156
Sri Lanka,LKA,2019,14637.44429132,28.5461677263665,95.9107331693991,49.42552388546,0.835367459152173,21803000.0,27.606710606587,29.1910098710383,0.5,0.25,0.4375,0.5357143,0.525,0.4589999999999999,0.4722222222222222,16.897558178835432,3.68907995134488,-122.38060325650076
Sri Lanka,LKA,2020,13886.6513728651,25.56406175833,95.9107331693991,37.089118857292,0.514700552667608,21919000.0,26.9123676852588,28.235832875126,0.375,0.25,0.5625,0.5357143,0.525,0.4546667,0.4722222222222222,16.90286444418801,3.6810325925337386,-750.7929184548993
Sri Lanka,LKA,2021,14316.1352225683,26.3457342576137,89.8339685558794,41.2288463291999,0.66882570941316,22156000.0,25.9996246721168,29.9540097663376,0.375,0.25,0.5625,0.5357143,0.525,0.4546667,0.4722222222222222,16.913618943269633,3.6849085541040787,429.48384970319967
Sri Lanka,LKA,2022,13249.065064602,23.9141452966445,88.1918156520303,46.6826080196819,1.19249322228342,22181000.0,26.4883401887705,29.8058315790625,0.375,0.25,0.3125,0.4285714,0.5,0.3823333,0.4722222222222222,16.914746669616555,3.69796670114228,-1067.0701579663
Sri Lanka,LKA,2023,13024.9404319855,17.8405226610902,87.9534065332114,43.5362302960951,0.851705946554554,22037000.0,26.2644369729241,25.7826769471156,0.375,0.25,0.375,0.4285714,0.475,0.3723333,0.4722222222222222,16.90823346221012,3.6894882482780735,-224.1246326165001
Lesotho,LSO,2018,2846.41828124649,25.9784566212239,59.3586515505342,144.434955465602,1.59898721077784,2183603.0,33.5071429615874,31.139042579725,0.5,0.25,0.5625,0.4285714,0.3999999999999999,0.4713332999999999,0.4444444444444444,14.596487280725395,3.707986752590247,-78.26268068622994
Lesotho,LSO,2019,2773.28639887236,25.8514905247969,59.3586515505342,140.51663349168,1.49464849213428,2209405.0,34.3744875603663,30.5436539026894,0.5,0.25,0.5,0.4285714,0.3999999999999999,0.4679999999999999,0.4444444444444444,14.608234259086037,3.7054243721626343,-73.13188237412987
Lesotho,LSO,2020,2517.11044486593,24.3115948752913,59.3586515505342,141.096605062998,1.36347415769606,2235727.0,33.2782880930265,31.0792075147298,0.5,0.25,0.5,0.4285714,0.3999999999999999,0.4599999999999999,0.4444444444444444,14.620077460061612,3.7021936108521656,-256.1759540064304
Lesotho,LSO,2021,2544.78249551214,25.6700455121676,59.3586515505342,139.186479465407,-0.512915958026648,2261542.0,33.0245695560985,32.0714579927576,0.375,0.25,0.5,0.4285714,0.375,0.3766666999999999,0.4444444444444444,14.631557881648082,3.6547986780016735,27.67205064621021
Lesotho,LSO,2022,2577.54544127769,27.0714898241231,59.3586515505342,142.373981074229,-0.332065069453934,2286110.0,33.087313528598,30.4887414630726,0.375,0.25,0.4375,0.4285714,0.325,0.2896667,0.4444444444444444,14.642362678588514,3.659465786580046,32.76294576554983
Lesotho,LSO,2023,2595.82951058542,28.346005761216,59.3586515505342,141.51375589725,-1.21096656797415,2311472.0,32.975112652797,28.7322628790645,0.25,0.25,0.4375,0.4285714,0.325,0.2853333,0.4444444444444444,14.653395541615396,3.636577405477172,18.28406930773008
Morocco,MAR,2018,8611.75,27.858575328575,78.470919593794,77.2548875243989,2.78337936840164,35839760.0,22.6132453896467,25.2413538068182,0.25,0.25,0.4375,0.4642856999999999,0.425,0.3329999999999999,0.5555555555555555,17.394568477521982,3.7366222271636884,161.7412109375
Morocco,MAR,2019,8768.17578125,27.1927093583345,79.3440512967066,75.9981158798422,1.33479789567415,36210898.0,22.7880496508318,25.2499524130611,0.25,0.25,0.4375,0.4642856999999999,0.425,0.3366667,0.5555555555555555,17.404870708829375,3.7014859357040097,156.42578125
Morocco,MAR,2020,8054.56298828125,26.2256860657523,80.3087996541375,68.8438033904364,1.16907334587558,36584208.0,22.5886885977895,26.0436433872433,0.25,0.25,0.4375,0.4642856999999999,0.425,0.3346667,0.5555555555555555,17.415127257183656,3.697386332304185,-713.61279296875
Morocco,MAR,2021,8623.265625,26.2880092874382,80.740396321068,75.5234171756506,1.59422321445366,36954442.0,22.9174818191935,25.9539090511005,0.25,0.25,0.4375,0.4642856999999999,0.425,0.3346667,0.5555555555555555,17.4251964417022,3.707869899929416,568.70263671875
Morocco,MAR,2022,8690.4482421875,26.6163194327275,84.4553724029251,100.906310201651,1.74814323662076,37329064.0,23.223536958406,26.0855513037114,0.25,0.25,0.4375,0.4642856999999999,0.425,0.3346667,0.5555555555555555,17.435282803697902,3.711638404988403,67.1826171875
Morocco,MAR,2023,8915.3515625,25.0759750041054,87.7346312462207,93.1178844179777,0.725864122672683,37712505.0,23.2572707500458,25.3229740167851,0.25,0.25,0.4375,0.4642856999999999,0.4499999999999999,0.3346667,0.5393518518518519,17.445502321547885,3.6863391642278316,224.9033203125
Moldova,MDA,2018,13895.5043655692,23.3442713297151,95.915919225487,87.4467874275648,2.75177990255296,2707203.0,10.4929996312465,22.1479763600006,0.125,0.25,0.5,0.4642856999999999,0.35,0.445,0.4166666666666667,14.81142692593432,3.7358687867275857,776.6824286087012
Moldova,MDA,2019,14621.2401362286,23.3938698713556,95.6507638474012,87.6322371148906,4.44218297010915,2664224.0,11.3676669293998,21.9233489252916,0.125,0.25,0.5,0.4642856999999999,0.35,0.4416666999999999,0.4166666666666667,14.795423766535377,3.77539737238647,725.7357706593993
Moldova,MDA,2020,13559.2600217483,24.9383609100281,96.1733374702658,79.265722119158,1.35047634241375,2635130.0,12.1951854384715,23.1345230028419,0.125,0.25,0.4375,0.4642856999999999,0.35,0.4426666999999999,0.4166666666666667,14.78444345409185,3.7018729117517832,-1061.9801144803005
Moldova,MDA,2021,15682.0703284653,24.0883884467141,96.5853430388789,88.4708865399267,2.8200678267721,2595809.0,12.2415058709739,20.6312606801817,0.125,0.25,0.5625,0.4642856999999999,0.3999999999999999,0.4533333,0.4189814814814814,14.769409164605293,3.737496295189841,2122.8103067169995
Moldova,MDA,2022,15358.0153548867,22.1144731528817,97.6136725974109,112.117671579766,4.03446735088075,2528654.0,12.679740659905,19.0908218110745,0.125,0.25,0.4375,0.4642856999999999,0.3999999999999999,0.4576667,0.4444444444444444,14.743198098790035,3.7660053100239113,-324.05497357859895
Moldova,MDA,2023,15990.4793311152,19.4365139692195,97.8896863952854,93.9946211488052,2.15951089914844,2457783.0,13.3162782781413,17.687867818777,0.25,0.5,0.375,0.4642856999999999,0.5,0.6243333,0.4444444444444444,14.714770688924554,3.721640989438546,632.4639762285005
Madagascar,MDG,2018,1678.78623269491,21.0320223196991,34.6266095687665,67.8415046683582,4.44792798727992,27494926.0,9.52277958054708,21.4819574714216,0.25,0.25,0.4375,0.3214286,0.375,0.424,0.3472222222222222,17.12951207289234,3.7755290853385852,9.058590022130147
Madagascar,MDG,2019,1707.83153830039,21.2478039154103,32.8161749019587,62.6013230457128,3.36279830994653,28219554.0,9.65894522431869,22.445497353094,0.25,0.25,0.5,0.3571429,0.3,0.438,0.3888888888888889,17.155525735306426,3.7503378821953777,29.045305605480053
Madagascar,MDG,2020,1545.72714379204,19.5281573240945,32.8161749019587,49.0107073664371,2.74657132352467,28953556.0,9.59116686068402,19.4661871058768,0.25,0.25,0.5,0.3571429,0.325,0.44,0.3888888888888889,17.181203621447835,3.7357445416939545,-162.1043945083502
Madagascar,MDG,2021,1577.43246056529,23.2321902184147,34.1320359801924,55.2158585927485,2.49072338064723,29691083.0,9.59801779821283,22.2500946222266,0.125,0.25,0.4375,0.3214286,0.325,0.44,0.3888888888888889,17.20635735668308,3.729622484271052,31.70531677325016
Madagascar,MDG,2022,1602.71368352337,21.8390496204748,34.1320359801924,70.5471344130961,3.05272592480357,30437261.0,9.85946096741925,23.3568161543654,0.125,0.25,0.4375,0.3214286,0.3,0.44,0.3888888888888889,17.231178139474665,3.743021442142611,25.28122295807998
Madagascar,MDG,2023,1629.46097248642,19.8531858511314,34.1320359801924,61.1330416886146,3.27357918889341,31195932.0,9.83592011719846,22.9390088108736,0.125,0.25,0.375,0.3214286,0.2749999999999999,0.4253332999999999,0.3888888888888889,17.255798291718975,3.7482381555326967,26.74728896304987
Maldives,MDV,2018,21072.5805249694,47.7821183502268,68.5727820261217,142.491128546618,10.6517647807373,473099.0,17.4024139821414,13.0536487636968,0.3333333,0.5,0.7222221999999999,0.5555555999999999,0.5555555999999999,0.375,0.4444444444444444,13.06706206161924,3.908505185445781,1035.8639894744992
Maldives,MDV,2019,21855.501224579,44.0512013945222,68.0857601310983,137.125230875185,16.7834728448357,487731.0,16.7130727123831,11.942543801854,0.3333333,0.5833332999999999,0.7222221999999999,0.5555555999999999,0.5555555999999999,0.375,0.4444444444444444,13.097521353652665,4.024567920791962,782.9206996096
Maldives,MDV,2020,14242.9750701162,38.8176225499697,69.8982015609094,114.361902904327,11.8706880719155,502118.0,16.5974989567522,12.5605138294635,0.3333333,0.5833332999999999,0.7222221999999999,0.5555555999999999,0.5555555999999999,0.375,0.4444444444444444,13.126592422374358,3.932675101353815,-7612.526154462799
Maldives,MDV,2021,19052.6224904311,28.0353626177626,69.8982015609094,142.607296696261,12.238665987932,516154.0,16.6616428682157,9.19229754672137,0.3333333,0.6666667,0.7777778,0.6111111,0.6111111,0.375,0.4444444444444444,13.154162386953278,3.9398583665445237,4809.647420314899
Maldives,MDV,2022,21357.8112511153,36.662276343001,73.5234576648616,162.243432933656,11.8454662775286,524106.0,16.9483829446162,9.91861727669278,0.3333333,0.5833332999999999,0.8333332999999999,0.5555555999999999,0.6666667,0.375,0.4444444444444444,13.169451140930791,3.932180854167888,2305.188760684203
Maldives,MDV,2023,22333.0477138175,34.8151768122801,79.3565296847573,149.349976177434,11.5818458756845,525994.0,16.9472362300527,9.64044739735597,0.3333333,0.5833332999999999,0.7777778,0.5555555999999999,0.6666667,0.375,0.4444444444444444,13.173046985971245,3.9270002664024863,975.2364627021998
Mexico,MEX,2018,21997.7730167472,23.047472794237,105.964653015137,80.2126616568975,3.01417850463095,124573711.0,24.6869937272567,32.0438654533728,0.25,0.5,0.5625,0.6428571,0.425,0.373,0.375,18.640408162925173,3.742108128240696,220.25050554900008
Mexico,MEX,2019,21704.1859494071,21.665974001643,105.515609741211,77.4619722571128,2.29651449578107,125762982.0,24.3069433097959,31.8382961395485,0.25,0.5,0.5625,0.6785713999999999,0.425,0.3696666999999999,0.375,18.649909606147578,3.7249502048479104,-293.5870673401005
Mexico,MEX,2020,19728.4817823158,20.1075280627513,102.58154296875,76.8545557056016,2.81400875194225,126799054.0,24.4085247331538,30.9999803907609,0.25,0.5,0.5625,0.6428571,0.425,0.369,0.3912037037037037,18.65811414725824,3.7373519960864057,-1975.7041670912986
Mexico,MEX,2021,20782.5877417545,21.3097325586115,98.3202514648438,83.0692976357895,2.70530313509815,127648148.0,24.4649126235191,31.9695289853652,0.25,0.5,0.5625,0.6071428999999999,0.3999999999999999,0.3523332999999999,0.375,18.664788200959087,3.734759587515154,1054.1059594387007
Mexico,MEX,2022,21391.8573692427,22.423757875055,98.3576583862305,88.7984855867186,2.67267286258385,128613117.0,24.97213923646,33.1638305245733,0.25,0.5,0.5625,0.6071428999999999,0.3999999999999999,0.3416667,0.375,18.67231937078635,3.733980108421516,609.2696274882001
Mexico,MEX,2023,21917.24858366,23.8672177083065,102.055458068848,73.5788616365245,1.70618868173612,129739759.0,25.0311265830107,32.6059323521063,0.25,0.5,0.5625,0.6071428999999999,0.3999999999999999,0.3379999999999999,0.375,18.68104115589392,3.71061261662574,525.3912144172973
Marshall Islands,MHL,2022,6936.86510911803,22.9021956269111,91.7037811279297,128.337975527291,-3.02876781452366,40077.0,17.54337425910035,9.59065346092379,0.6666667,0.6666667,1.0,0.6111111,0.8888889,0.3363333,0.4444444444444444,10.598582834314088,3.5875077896121246,168.90725401274995
Marshall Islands,MHL,2023,6801.61469241924,19.7655922510547,89.551989301237,118.493597542315,3.46876306926163,38827.0,17.54337425910035,11.6835467367783,0.6666667,0.6666667,1.0,0.6111111,0.8888889,0.3363333,0.4444444444444444,10.566896914832117,3.7528259946761335,-135.2504166987901
North Macedonia,MKD,2018,20806.0084013242,20.03198774963,83.3533935546875,133.215207648008,5.11494867914756,1889051.0,31.6385233668932,24.0504298826712,0.25,0.25,0.5,0.6428571,0.375,0.4456666999999999,0.4444444444444444,14.451585673897247,3.790704771363533,684.8739413403018
North Macedonia,MKD,2019,21766.974473423,21.0422372138482,82.5312805175781,138.576231840539,4.35892493383855,1876262.0,31.2806187662773,23.7034834116039,0.25,0.25,0.5,0.6428571,0.3999999999999999,0.4489999999999999,0.4444444444444444,14.444792590619995,3.773486609626998,960.9660720987995
North Macedonia,MKD,2020,20971.5290718387,21.5912622519723,82.4416732788086,128.241244322257,0.0622421869397704,1856124.0,30.9763740023482,22.7433958881186,0.25,0.25,0.5625,0.6785713999999999,0.475,0.4463333,0.4444444444444444,14.434001539198363,3.6695665401256963,-795.4454015843003
North Macedonia,MKD,2021,22144.2842571431,23.4554260842147,84.1619567871094,146.721411484074,4.97315294989199,1837114.0,30.8651374273221,22.5805920939893,0.25,0.25,0.5625,0.6785713999999999,0.475,0.4509999999999999,0.4444444444444444,14.423706964306426,3.787497932368561,1172.7551853043988
North Macedonia,MKD,2022,22822.3280431288,24.0204439739046,91.4516372680664,166.147357379878,6.13067578989693,1831712.0,30.4285039045849,23.0244680694634,0.25,0.25,0.625,0.6071428999999999,0.475,0.4533333,0.4444444444444444,14.420762152555202,3.81338051817779,678.0437859857011
North Macedonia,MKD,2023,23455.319400522,24.6622790521087,90.0724868774414,147.79425348309,4.04601094449743,1827816.0,31.0401708738092,24.0124323129383,0.25,0.25,0.625,0.6071428999999999,0.475,0.4509999999999999,0.4444444444444444,14.41863291657576,3.7662724431188987,632.991357393199
Mali,MLI,2018,2862.40728989634,22.8491810819473,37.9832691019192,50.6998462523276,2.29426079238045,20442030.0,7.6573992294292,23.2080317204235,0.25,0.0,0.375,0.3214286,0.325,0.4303333,0.2777777777777777,16.833103682355677,3.7248958568885313,46.21305087433984
Mali,MLI,2019,2916.17167790759,24.0416131193112,37.9832691019192,53.9987132798636,4.19531107984596,21068405.0,8.75778217373914,23.0829741121544,0.25,0.0,0.375,0.3214286,0.325,0.414,0.2777777777777777,16.863285130331956,3.769721019092177,53.76438801125005
Mali,MLI,2020,2796.41038444894,22.1867880631221,37.9832691019192,56.0415474422019,2.5936673302322,21713836.0,9.30610130612165,26.7389536942111,0.25,0.0,0.3125,0.3214286,0.325,0.381,0.2777777777777777,16.89346026506804,3.732090286631845,-119.76129345865002
Mali,MLI,2021,2796.22793795433,23.4869376444816,37.9832691019192,56.7150525565465,2.78245724174957,22388630.0,8.79237891639494,25.7140408570411,0.25,0.0,0.125,0.3214286,0.325,0.366,0.2777777777777777,16.924063843338033,3.736600248517748,-0.18244649460984874
Mali,MLI,2022,2813.81095962843,21.1372765075604,37.9832691019192,61.5613274861987,3.17422530916772,23072640.0,8.62230419291067,25.8229787953173,0.25,0.0,0.0,0.3214286,0.2749999999999999,0.2743333,0.2777777777777777,16.954158101274505,3.745894712201932,17.583021674099655
Mali,MLI,2023,2860.42819002278,20.8646460932176,38.9389470920545,57.5332621823016,2.83131972701562,23769127.0,8.64283764374913,25.4644896482405,0.25,0.0,0.0,0.3214286,0.25,0.1693333,0.25,16.98389815376654,3.737764208122411,46.61723039435037
Myanmar,MMR,2019,6562.98898478625,21.8987965722319,77.0191497802734,67.73172747836325,2.31211211146102,52640713.0,16.6405595636955,38.4126110918443,0.125,0.0,0.375,0.25,0.2249999999999999,0.285,0.3611111111111111,17.779000408719135,3.7253262597324825,361.72557048822
Myanmar,MMR,2020,5926.83450206681,21.8987965722319,77.0191497802734,67.73172747836325,2.41393222802876,53016522.0,18.5772975274998,37.5439155484288,0.125,0.0,0.375,0.3928570999999999,0.1999999999999999,0.1846667,0.3611111111111111,17.786114177647974,3.7277776504121047,-636.1544827194393
Myanmar,MMR,2021,5178.44718217164,21.8987965722319,77.0191497802734,67.73172747836325,3.11492561747141,53387102.0,18.4501769325382,37.3108899934826,0.0,0.0,0.0625,0.3214286,0.125,0.0339999999999999,0.3472222222222222,17.7930797579066,3.7444933987599747,-748.3873198951705
Myanmar,MMR,2022,5350.47666899931,21.8987965722319,77.0191497802734,67.73172747836325,1.98946076043536,53756787.0,18.9517852035284,38.2471357653023,0.0,0.0,0.0625,0.3214286,0.125,0.0246667,0.3333333333333333,17.799980505370435,3.717518270058937,172.02948682767055
Myanmar,MMR,2023,5364.13797034429,21.8987965722319,77.0191497802734,67.73172747836325,2.27715131661601,54133798.0,18.7442239550243,37.5929250362669,0.0,0.0,0.0,0.1785714,0.0999999999999999,0.0283333,0.3333333333333333,17.80696929920349,3.7244831662683318,13.66130134497962
Montenegro,MNE,2020,20904.6866227364,28.2047291895401,92.3578720092773,87.8612027134909,11.2394405744141,626590.0,18.4343569767499,17.6118147973713,0.125,0.25,0.5625,0.5714286,0.525,0.609,0.4444444444444444,13.348049294166945,3.920231102810938,-3680.5312845484987
Montenegro,MNE,2021,23690.0773513056,22.2421966660379,93.1638412475586,105.719249175045,11.9123394477171,625053.0,16.9267907569915,14.8673370361287,0.25,0.25,0.4375,0.5714286,0.525,0.6173333,0.4444444444444444,13.345593324986273,3.9334907687887855,2785.3907285692003
Montenegro,MNE,2022,25583.4216629604,21.7481973100477,92.1609725952148,125.455937754994,13.9582230042507,623591.0,19.0481017791069,13.4328345905852,0.25,0.25,0.4375,0.5714286,0.525,0.6316667,0.4444444444444444,13.3432515873471,3.972758232673416,1893.3443116548005
Montenegro,MNE,2023,27243.51720726,20.435854630866,93.8724975585938,116.806669538329,6.87914947745747,623529.0,18.4340814876454,12.7498868945047,0.25,0.25,0.5,0.5714286,0.525,0.639,0.4444444444444444,13.34315215842186,3.8297669087663597,1660.0955442995983
Mongolia,MNG,2018,15230.2408828847,26.8454271041154,91.2949725153641,126.355873241513,14.8088797144773,3208189.0,19.9470293404222,37.975670332755,0.125,0.25,0.8125,0.5357143,0.4499999999999999,0.5499999999999999,0.5138888888888888,14.981217473147366,3.9886420056416023,828.7033761285002
Mongolia,MNG,2019,15790.6961126441,27.9834550940703,88.7463471502002,124.396514621165,17.1989395200126,3267673.0,20.0843802364301,38.0926977643653,0.125,0.25,0.75,0.5357143,0.4499999999999999,0.5499999999999999,0.5393518518518519,14.99958897478419,4.031965357045288,560.4552297594
Mongolia,MNG,2020,14801.3420829185,23.5781782369194,95.3826370696027,112.838647629317,12.9130799939653,3327204.0,19.7765267852656,37.0496708511527,0.125,0.25,0.8125,0.5357143,0.4499999999999999,0.5493333,0.5416666666666666,15.017643170174798,3.9528910768661216,-989.3540297256004
Mongolia,MNG,2021,14792.2509086422,26.8353436062842,98.3276220923038,119.098078437771,14.217731942267,3383741.0,21.8759178929651,37.0755721187771,0.125,0.25,0.8125,0.5357143,0.4499999999999999,0.5473333,0.5185185185185185,15.034492755666996,3.9776306768780754,-9.09117427630008
Mongolia,MNG,2022,15310.4349469163,29.813559943485,93.5508272676123,136.327929944516,14.6053065112102,3433748.0,22.8866324514496,35.3122175669446,0.125,0.25,0.6875,0.5357143,0.475,0.5449999999999999,0.513888888888889,15.049163225164785,3.9848637130688833,518.1840382741011
Mongolia,MNG,2023,16222.8638898529,25.3256810049806,96.8181201904352,142.864246599181,11.0581069914836,3481145.0,22.6331829068751,39.5354090088486,0.125,0.25,0.6875,0.5714286,0.475,0.5493333,0.5254629629629629,15.062872107884735,3.916627592539035,912.4289429365999
Mozambique,MOZ,2018,1538.83512127022,21.8987965722319,37.2411918640137,124.607457525372,11.1741431838994,29018644.0,7.28056052012071,25.3339200589579,0.125,0.25,0.4375,0.4642856999999999,0.25,0.295,0.4166666666666667,17.183449112393617,3.9189349908845554,6.827763658820004
Mozambique,MOZ,2019,1528.88988354373,21.8987965722319,37.2411918640137,105.591171401921,21.7841914901932,29884380.0,7.07962677925749,23.8882628185244,0.125,0.25,0.375,0.4642856999999999,0.25,0.2883333,0.4444444444444444,17.21284652729384,4.110166150267077,-9.94523772648995
Mozambique,MOZ,2020,1466.12476474476,21.8987965722319,37.2411918640137,99.906146051979,22.3944370320025,30783688.0,6.71284505248461,21.7539907155538,0.125,0.25,0.375,0.4642856999999999,0.25,0.2836667,0.4444444444444444,17.24249552974581,4.120127478851119,-62.76511879897021
Mozambique,MOZ,2021,1457.23540930922,21.8987965722319,37.2411918640137,112.078964458333,32.7522138534006,31707800.0,6.50954190252048,21.9411773134421,0.125,0.25,0.375,0.4642856999999999,0.25,0.2836667,0.4444444444444444,17.272073296900817,4.275622061504346,-8.889355435539983
Mozambique,MOZ,2022,1476.66560298097,21.8987965722319,37.2411918640137,135.279578416991,16.0042947069706,32656246.0,6.37630430636052,23.2425949902892,0.125,0.25,0.375,0.4642856999999999,0.25,0.2836667,0.4560185185185186,17.301546727697428,4.010545256296995,19.430193671750203
Mozambique,MOZ,2023,1512.27640791481,21.8987965722319,37.2411918640137,106.058613430022,12.8268059338812,33635160.0,6.40173501323427,21.5079878729437,0.125,0.25,0.375,0.4642856999999999,0.25,0.2836667,0.513888888888889,17.331082536110927,3.9512333179120196,35.61080493383997
Mauritania,MRT,2018,6153.63790295218,32.9273140772344,35.5293425627344,89.1467294935148,10.3416772803986,4337685.0,14.0382890961263,23.6350387192204,0.25,0.25,0.4375,0.4642856999999999,0.3,0.1273332999999999,0.4444444444444444,15.282851584162232,3.9022621330199114,103.01610021393026
Mauritania,MRT,2019,6162.21044512087,31.2427610467936,37.5793709898761,93.4866941351317,-11.1917343784634,4467708.0,14.1590823883549,28.5984350915107,0.125,0.25,0.375,0.4642856999999999,0.3,0.1306667,0.4444444444444444,15.312386307238194,3.3315228084285984,8.572542168689324
Mauritania,MRT,2020,5963.23549793488,24.7092140405357,36.0277030077074,86.7761681322741,11.2328299227716,4600131.0,14.188521609279,33.6465387739026,0.25,0.25,0.375,0.4642856999999999,0.325,0.1306667,0.4444444444444444,15.341595556699785,3.920099961955326,-198.97494718598955
Mauritania,MRT,2021,5836.56580821897,28.3276016445206,36.0277030077074,88.3068737571235,11.6047527792442,4734874.0,14.302074898471,32.0818928944898,0.25,0.25,0.5,0.4642856999999999,0.375,0.301,0.4444444444444444,15.370465885098625,3.927451492131395,-126.66968971590995
Mauritania,MRT,2022,6053.26178155509,29.7828048274407,36.0277030077074,102.025899125696,14.6644208551054,4875637.0,14.5119012554584,29.1375503330515,0.25,0.25,0.5,0.4642856999999999,0.375,0.301,0.4444444444444444,15.39976152564599,3.9859623393060297,216.69597333612
Mauritania,MRT,2023,6276.47521079359,24.0052077930904,36.0277030077074,92.1654445146742,7.90868374475115,5022441.0,14.8268032180022,30.9364727932156,0.25,0.25,0.5,0.5,0.375,0.3046667,0.4444444444444444,15.4294268275707,3.8518766800108066,223.21342923849988
Mauritius,MUS,2018,25324.1785958124,17.7790474314141,91.4171358592572,123.538984386544,3.078791712383,1265577.0,23.6979859065961,17.3385214007782,0.375,0.5,0.8125,0.7142856999999999,0.7,0.6906667,0.4444444444444444,14.051039492785021,3.7436385531356597,962.3027416065997
Mauritius,MUS,2019,26047.9753573284,18.8145550298546,93.1354968676317,127.940899064133,3.03223371830849,1265985.0,23.5062910161048,16.6696822824233,0.375,0.5,0.8125,0.7142856999999999,0.7,0.6906667,0.4444444444444444,14.051361823173297,3.7425360188971024,723.7967615160014
Mauritius,MUS,2020,22258.3868106268,16.9012351375879,89.5019998431496,121.12522550435,1.94246862517576,1266014.0,23.4043954957972,16.4140798213984,0.375,0.5,0.8125,0.7142856999999999,0.7,0.688,0.4444444444444444,14.0513847299573,3.716375982283184,-3789.5885467016014
Mauritius,MUS,2021,23010.2013826905,19.362374831802,89.5019998431496,135.19300461461,2.24180552669211,1266334.0,22.1313248698602,18.0229822432452,0.5,0.5,0.8125,0.7142856999999999,0.7,0.6859999999999999,0.4444444444444444,14.051637459636613,3.723630065289574,751.8145720637003
Mauritius,MUS,2022,25085.9891959451,19.7362343588164,89.5019998431496,147.663795034012,4.21993412406582,1262523.0,22.7952610737932,18.0660918735828,0.5,0.5,0.75,0.7142856999999999,0.7,0.688,0.4444444444444444,14.048623449851956,3.770288628320251,2075.787813254603
Mauritius,MUS,2023,26635.0124048697,20.264360057142,89.5019998431496,147.321392128852,5.39963130399295,1248647.0,21.1577548987047,17.8391234046561,0.5,0.5,0.75,0.6785713999999999,0.7,0.688,0.4444444444444444,14.03757192392709,3.7971122429505537,1549.0232089245983
Malawi,MWI,2018,1638.91665761076,21.8987965722319,38.8324397802949,43.578773489,0.779538295941585,18528081.0,7.50319005806998,18.3907940135861,0.0,0.0,0.5,0.3928570999999999,0.425,0.433,0.4583333333333333,16.73479808507909,3.6876835275303237,25.857300464560012
Malawi,MWI,2019,1687.28944917892,21.8987965722319,35.5212672502146,44.1954524635798,0.499715595789277,19025752.0,7.52470380341047,18.4990069222553,0.0,0.0,0.5,0.3928570999999999,0.4499999999999999,0.4333333,0.4583333333333333,16.761304040429433,3.6806549461266616,48.37279156815998
Malawi,MWI,2020,1656.43985192533,21.8987965722319,41.4565075090498,41.0323429397328,2.14268264715469,19533888.0,7.41322618455309,19.0817402966585,0.125,0.0,0.5,0.3928570999999999,0.4499999999999999,0.4413333,0.5324074074074074,16.787661412573495,3.721233759885968,-30.84959725358999
Malawi,MWI,2021,1687.59358179651,21.8987965722319,35.8885917563293,44.5957618170542,1.04617739110529,20047258.0,7.35444601257392,18.4239731099779,0.125,0.0,0.5,0.3928570999999999,0.4499999999999999,0.4413333,0.5694444444444445,16.813602994142006,3.6943353094620495,31.153729871180076
Malawi,MWI,2022,1659.95933825168,21.8987965722319,35.5084899925617,43.616624856781,1.5988861608404,20568728.0,7.31760770001431,16.9073435383995,0.0,0.0,0.4375,0.3928570999999999,0.4499999999999999,0.4469999999999999,0.5324074074074074,16.839282470706994,3.7079842741502933,-27.634243544830042
Malawi,MWI,2023,1649.29873234551,21.8987965722319,36.644092994481,42.4376683990967,1.60106112476406,21104482.0,7.3286639879322,19.2940863985344,0.0,0.0,0.4375,0.3928570999999999,0.4499999999999999,0.445,0.513888888888889,16.864996040333896,3.7080376178784453,-10.660605906170076
Malaysia,MYS,2018,30459.9655338061,24.2004646026756,74.4872817993164,130.402625502126,2.31458721219734,32910967.0,27.1110391043493,38.2914253580498,0.5,0.5,0.6875,0.7142856999999999,0.625,0.5626667,0.611111111111111,17.309316534039063,3.7253859208365725,908.4197740864001
Malaysia,MYS,2019,31300.5086554849,22.9367865039746,75.3229827880859,123.028562027943,2.50697705748044,33440596.0,27.9242134883929,37.4765336887335,0.5,0.5,0.6875,0.7142856999999999,0.625,0.572,0.611111111111111,17.325281198892228,3.7300125272426845,840.543121678802
Malaysia,MYS,2020,29200.452632127,20.9140162759915,73.2459411621094,116.788182437638,1.20275464255821,33889558.0,26.1668675751684,35.9347266201835,0.5,0.5,0.6875,0.7142856999999999,0.65,0.573,0.611111111111111,17.33861753081046,3.698220883700594,-2100.0560233579017
